route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
61,496,1539485,1 Downtown,,0,120122,42361,0,0
61,497,1540783,1 Downtown,,0,120230,42361,0,0
61,497,1540779,1 Downtown,,0,120230,42361,0,0
61,497,1540781,1 Downtown,,0,120230,42361,0,0
61,497,1543266,1 Downtown,,0,120469,42361,0,0
61,496,1537001,1 Downtown,,0,119883,42361,0,0
61,502,1556517,1 Downtown,,0,121543,42361,0,0
61,502,1556515,1 Downtown,,0,121543,42361,0,0
61,497,1543264,1 Downtown,,0,120469,42361,0,0
61,499,1550891,1 Downtown,,0,121166,42361,0,0
61,499,1550893,1 Downtown,,0,121166,42361,0,0
61,502,1558998,1 Downtown,,0,121782,42361,0,0
61,502,1559000,1 Downtown,,0,121782,42361,0,0
61,499,1548341,1 Downtown,,0,120924,42361,0,0
61,499,1548343,1 Downtown,,0,120924,42361,0,0
61,498,1544559,1 Downtown,,0,120577,42361,0,0
61,498,1544561,1 Downtown,,0,120577,42361,0,0
61,496,1537003,1 Downtown,,0,119883,42361,0,0
61,496,1536999,1 Downtown,,0,119883,42361,0,0
61,498,1547042,1 Downtown,,0,120816,42361,0,0
61,498,1544563,1 Downtown,,0,120577,42361,0,0
61,496,1539483,1 Downtown,,0,120122,42361,0,0
61,502,1556519,1 Downtown,,0,121543,42361,0,0
61,498,1547044,1 Downtown,,0,120816,42361,0,0
61,499,1548345,1 Downtown,,0,120924,42361,0,0
61,496,1539486,1 South Oak Bay via Richardson,,1,120122,42362,0,0
61,496,1539484,1 South Oak Bay via Richardson,,1,120122,42362,0,0
61,496,1537000,1 South Oak Bay via Richardson,,1,119883,42362,0,0
61,498,1547043,1 South Oak Bay via Richardson,,1,120816,42362,0,0
61,498,1547041,1 South Oak Bay via Richardson,,1,120816,42362,0,0
61,496,1539482,1 South Oak Bay via Richardson,,1,120122,42362,0,0
61,502,1559001,1 South Oak Bay via Richardson,,1,121782,42362,0,0
61,499,1550890,1 South Oak Bay via Richardson,,1,121166,42362,0,0
61,499,1550894,1 South Oak Bay via Richardson,,1,121166,42362,0,0
61,497,1543265,1 South Oak Bay via Richardson,,1,120469,42362,0,0
61,497,1543267,1 South Oak Bay via Richardson,,1,120469,42362,0,0
61,497,1543263,1 South Oak Bay via Richardson,,1,120469,42362,0,0
61,502,1558999,1 South Oak Bay via Richardson,,1,121782,42362,0,0
61,502,1558997,1 South Oak Bay via Richardson,,1,121782,42362,0,0
61,498,1547045,1 South Oak Bay via Richardson,,1,120816,42362,0,0
61,499,1550892,1 South Oak Bay via Richardson,,1,121166,42362,0,0
61,499,1548342,1 South Oak Bay via Richardson,,1,120924,42362,0,0
61,497,1540780,1 South Oak Bay via Richardson,,1,120230,42362,0,0
61,498,1544560,1 South Oak Bay via Richardson,,1,120577,42362,0,0
61,502,1556516,1 South Oak Bay via Richardson,,1,121543,42362,0,0
62,498,1545069,2 South Oak Bay - Oak Bay Village,,1,120617,42385,0,0
62,498,1545075,2 South Oak Bay - Oak Bay Village,,1,120617,42385,0,0
62,498,1545077,2 South Oak Bay - Oak Bay Village,,1,120617,42385,0,0
62,496,1537197,2 South Oak Bay - Oak Bay Village,,1,119899,42385,0,0
62,496,1537201,2 South Oak Bay - Oak Bay Village,,1,119899,42385,0,0
62,496,1537515,2 South Oak Bay - Oak Bay Village,,1,119923,42385,0,0
62,502,1557854,2 South Oak Bay - Oak Bay Village,,1,121661,42385,0,0
62,503,1560120,2 South Oak Bay - Oak Bay Village,,1,122043,42385,0,0
62,502,1557846,2 South Oak Bay - Oak Bay Village,,1,121661,42385,0,0
62,503,1560122,2 South Oak Bay - Oak Bay Village,,1,122043,42385,0,0
62,503,1559882,2 South Oak Bay - Oak Bay Village,,1,122032,42385,0,0
62,503,1559890,2 South Oak Bay - Oak Bay Village,,1,122032,42385,0,0
62,503,1559892,2 South Oak Bay - Oak Bay Village,,1,122032,42385,0,0
62,502,1557850,2 South Oak Bay - Oak Bay Village,,1,121661,42385,0,0
62,502,1556904,2 South Oak Bay - Oak Bay Village,,1,121573,42385,0,0
62,502,1557852,2 South Oak Bay - Oak Bay Village,,1,121661,42385,0,0
62,503,1559925,2 South Oak Bay - Oak Bay Village,,1,122035,42385,0,0
62,503,1559537,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1559557,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1559535,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1559553,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1561032,2 South Oak Bay - Oak Bay Village,,1,122101,42385,0,0
62,501,1554923,2 South Oak Bay - Oak Bay Village,,1,121430,42385,0,0
62,501,1555246,2 South Oak Bay - Oak Bay Village,,1,121449,42385,0,0
62,502,1556705,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,502,1556719,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,503,1560924,2 South Oak Bay - Oak Bay Village,,1,122090,42385,0,0
62,503,1560920,2 South Oak Bay - Oak Bay Village,,1,122090,42385,0,0
62,502,1556723,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,499,1549305,2 South Oak Bay - Oak Bay Village,,1,121003,42385,0,0
62,502,1556717,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,502,1557015,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557019,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557033,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,497,1541743,2 Downtown Only,,1,120309,42375,0,0
62,496,1537400,2 Downtown Only,,1,119913,42375,0,0
62,497,1540447,2 Downtown Only,,1,120209,42375,0,0
62,497,1540993,2 Downtown Only,,1,120246,42375,0,0
62,498,1544773,2 Downtown Only,,1,120593,42375,0,0
62,498,1545523,2 Downtown Only,,1,120656,42375,0,0
62,501,1554929,2 Downtown Only,,1,121430,42375,0,0
62,501,1555248,2 Downtown Only,,1,121449,42375,0,0
62,499,1548007,2 Downtown Only,,1,120903,42375,0,0
62,502,1557479,2 Downtown Only,,1,121622,42375,0,0
62,503,1560926,2 Downtown Only,,1,122090,42375,0,0
62,502,1556916,2 Downtown Only,,1,121573,42375,0,0
62,500,1552933,2 Downtown Only,,1,121303,42375,0,0
62,502,1556183,2 Downtown Only,,1,121522,42375,0,0
62,503,1561042,2 Downtown Only,,1,122101,42375,0,0
62,503,1559935,2 Downtown Only,,1,122035,42375,0,0
62,501,1555053,2 Downtown Only,,1,121436,42375,0,0
62,499,1549321,2 Downtown Only,,1,121003,42375,0,0
62,498,1544227,2 Downtown Only,,1,120556,42375,0,0
62,500,1551591,2 Downtown Only,,1,121227,42375,0,0
62,498,1544960,2 Downtown Only,,1,120607,42375,0,0
62,502,1556729,2 Downtown Only,,1,121559,42375,0,0
62,496,1536667,2 Downtown Only,,1,119862,42375,0,0
62,499,1548558,2 Downtown Only,,1,120940,42375,0,0
62,497,1541180,2 Downtown Only,,1,120260,42375,0,0
62,496,1537963,2 Downtown Only,,1,119962,42375,0,0
62,499,1548750,2 Downtown Only,,1,120954,42375,0,0
62,500,1553099,2 Downtown Only,,1,121314,42375,0,0
62,500,1552982,2 Downtown Only,,1,121306,42375,0,0
62,496,1537213,2 Downtown Only,,1,119899,42375,0,0
62,503,1559888,2 South Oak Bay - Oak Bay Village,,1,122032,42385,0,0
62,502,1556179,2 South Oak Bay - Oak Bay Village,,1,121522,42385,0,0
62,502,1557530,2 South Oak Bay - Oak Bay Village,,1,121630,42385,0,0
62,501,1555339,2 South Oak Bay - Oak Bay Village,,1,121456,42385,0,0
62,502,1556703,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,502,1556715,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,503,1559549,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1559551,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,499,1548556,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548534,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548542,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,503,1559886,2 South Oak Bay - Oak Bay Village,,1,122032,42385,0,0
62,500,1551306,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,503,1559539,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1559555,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1559545,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,503,1561036,2 South Oak Bay - Oak Bay Village,,1,122101,42385,0,0
62,503,1559541,2 South Oak Bay - Oak Bay Village,,1,122014,42385,0,0
62,501,1554615,2 South Oak Bay - Oak Bay Village,,1,121413,42385,0,0
62,499,1548003,2 South Oak Bay - Oak Bay Village,,1,120903,42385,0,0
62,503,1559929,2 South Oak Bay - Oak Bay Village,,1,122035,42385,0,0
62,499,1549700,2 South Oak Bay - Oak Bay Village,,1,121042,42385,0,0
62,500,1551285,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1551302,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,499,1549309,2 South Oak Bay - Oak Bay Village,,1,121003,42385,0,0
62,501,1554185,2 South Oak Bay - Oak Bay Village,,1,121391,42385,0,0
62,500,1552925,2 South Oak Bay - Oak Bay Village,,1,121303,42385,0,0
62,501,1554607,2 South Oak Bay - Oak Bay Village,,1,121413,42385,0,0
62,501,1554611,2 South Oak Bay - Oak Bay Village,,1,121413,42385,0,0
62,501,1554619,2 South Oak Bay - Oak Bay Village,,1,121413,42385,0,0
62,499,1549692,2 South Oak Bay - Oak Bay Village,,1,121042,42385,0,0
62,500,1551289,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,501,1554919,2 South Oak Bay - Oak Bay Village,,1,121430,42385,0,0
62,502,1556292,2 South Oak Bay - Oak Bay Village,,1,121529,42385,0,0
62,502,1556721,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,501,1554183,2 South Oak Bay - Oak Bay Village,,1,121391,42385,0,0
62,499,1549696,2 South Oak Bay - Oak Bay Village,,1,121042,42385,0,0
62,499,1549698,2 South Oak Bay - Oak Bay Village,,1,121042,42385,0,0
62,500,1551585,2 South Oak Bay - Oak Bay Village,,1,121227,42385,0,0
62,499,1548854,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1548860,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1548868,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1548532,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548544,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548550,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548552,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548538,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548858,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,497,1541293,2 South Oak Bay - Oak Bay Village,,1,120270,42385,0,0
62,497,1541295,2 South Oak Bay - Oak Bay Village,,1,120270,42385,0,0
62,497,1542110,2 South Oak Bay - Oak Bay Village,,1,120348,42385,0,0
62,499,1548548,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548546,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,499,1548554,2 South Oak Bay - Oak Bay Village,,1,120940,42385,0,0
62,497,1540977,2 South Oak Bay - Oak Bay Village,,1,120246,42385,0,0
62,497,1542118,2 South Oak Bay - Oak Bay Village,,1,120348,42385,0,0
62,498,1545894,2 South Oak Bay - Oak Bay Village,,1,120695,42385,0,0
62,497,1540967,2 South Oak Bay - Oak Bay Village,,1,120246,42385,0,0
62,497,1541283,2 South Oak Bay - Oak Bay Village,,1,120270,42385,0,0
62,497,1541287,2 South Oak Bay - Oak Bay Village,,1,120270,42385,0,0
62,502,1556727,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,501,1554187,2 South Oak Bay - Oak Bay Village,,1,121391,42385,0,0
62,501,1555341,2 South Oak Bay - Oak Bay Village,,1,121456,42385,0,0
62,502,1556290,2 South Oak Bay - Oak Bay Village,,1,121529,42385,0,0
62,502,1556709,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,501,1554177,2 South Oak Bay - Oak Bay Village,,1,121391,42385,0,0
62,502,1557031,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557463,2 South Oak Bay - Oak Bay Village,,1,121622,42385,0,0
62,501,1554181,2 South Oak Bay - Oak Bay Village,,1,121391,42385,0,0
62,501,1555242,2 South Oak Bay - Oak Bay Village,,1,121449,42385,0,0
62,502,1556713,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,502,1556725,2 South Oak Bay - Oak Bay Village,,1,121559,42385,0,0
62,502,1557025,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557021,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557035,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,501,1553814,2 South Oak Bay - Oak Bay Village,,1,121373,42385,0,0
62,501,1553816,2 South Oak Bay - Oak Bay Village,,1,121373,42385,0,0
62,502,1557029,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,501,1555043,2 South Oak Bay - Oak Bay Village,,1,121436,42385,0,0
62,500,1552966,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,500,1552972,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,500,1553097,2 South Oak Bay - Oak Bay Village,,1,121314,42385,0,0
62,501,1555047,2 South Oak Bay - Oak Bay Village,,1,121436,42385,0,0
62,500,1552974,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,497,1540981,2 South Oak Bay - Oak Bay Village,,1,120246,42385,0,0
62,497,1540991,2 South Oak Bay - Oak Bay Village,,1,120246,42385,0,0
62,497,1541279,2 South Oak Bay - Oak Bay Village,,1,120270,42385,0,0
62,497,1542116,2 South Oak Bay - Oak Bay Village,,1,120348,42385,0,0
62,498,1545890,2 South Oak Bay - Oak Bay Village,,1,120695,42385,0,0
62,500,1552978,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,500,1552921,2 South Oak Bay - Oak Bay Village,,1,121303,42385,0,0
62,501,1554617,2 South Oak Bay - Oak Bay Village,,1,121413,42385,0,0
62,501,1554613,2 South Oak Bay - Oak Bay Village,,1,121413,42385,0,0
62,497,1540985,2 South Oak Bay - Oak Bay Village,,1,120246,42385,0,0
62,497,1541297,2 South Oak Bay - Oak Bay Village,,1,120270,42385,0,0
62,497,1540979,2 South Oak Bay - Oak Bay Village,,1,120246,42385,0,0
62,500,1551581,2 South Oak Bay - Oak Bay Village,,1,121227,42385,0,0
62,500,1551287,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1551291,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1551310,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1551312,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,499,1548856,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1548864,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1548866,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1548870,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,500,1551294,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1551298,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1551308,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,500,1553093,2 South Oak Bay - Oak Bay Village,,1,121314,42385,0,0
62,502,1557027,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557023,2 South Oak Bay - Oak Bay Village,,1,121583,42385,0,0
62,502,1557467,2 South Oak Bay - Oak Bay Village,,1,121622,42385,0,0
62,501,1553818,2 South Oak Bay - Oak Bay Village,,1,121373,42385,0,0
62,501,1553820,2 South Oak Bay - Oak Bay Village,,1,121373,42385,0,0
62,500,1552970,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,498,1545507,2 South Oak Bay - Oak Bay Village,,1,120656,42385,0,0
62,498,1544948,2 South Oak Bay - Oak Bay Village,,1,120607,42385,0,0
62,500,1552976,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,500,1552980,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,500,1552962,2 South Oak Bay - Oak Bay Village,,1,121306,42385,0,0
62,499,1548862,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,500,1551304,2 South Oak Bay - Oak Bay Village,,1,121213,42385,0,0
62,498,1544749,2 South Oak Bay - Oak Bay Village,,1,120593,42385,0,0
62,498,1544761,2 South Oak Bay - Oak Bay Village,,1,120593,42385,0,0
62,498,1544767,2 South Oak Bay - Oak Bay Village,,1,120593,42385,0,0
62,499,1548738,2 South Oak Bay - Oak Bay Village,,1,120954,42385,0,0
62,496,1538334,2 South Oak Bay - Oak Bay Village,,1,120001,42385,0,0
62,496,1538338,2 South Oak Bay - Oak Bay Village,,1,120001,42385,0,0
62,497,1540443,2 South Oak Bay - Oak Bay Village,,1,120209,42385,0,0
62,498,1545065,2 South Oak Bay - Oak Bay Village,,1,120617,42385,0,0
62,498,1545071,2 South Oak Bay - Oak Bay Village,,1,120617,42385,0,0
62,499,1548850,2 South Oak Bay - Oak Bay Village,,1,120964,42385,0,0
62,499,1549372,2 South Oak Bay - Oak Bay Village,,1,121011,42385,0,0
62,499,1548116,2 South Oak Bay - Oak Bay Village,,1,120910,42385,0,0
62,498,1545073,2 South Oak Bay - Oak Bay Village,,1,120617,42385,0,0
62,496,1537203,2 South Oak Bay - Oak Bay Village,,1,119899,42385,0,0
62,500,1552985,2 James Bay - Fisherman's Wharf,,1,121306,42372,0,0
62,499,1548561,2 James Bay - Fisherman's Wharf,,1,120940,42372,0,0
62,503,1559559,2 James Bay - Fisherman's Wharf,,1,122014,42372,0,0
62,501,1554621,2 James Bay - Fisherman's Wharf,,1,121413,42372,0,0
62,496,1537200,2 James Bay - Fisherman's Wharf,,0,119899,42373,0,0
62,496,1537208,2 James Bay - Fisherman's Wharf,,0,119899,42373,0,0
62,496,1537516,2 James Bay - Fisherman's Wharf,,0,119923,42373,0,0
62,497,1540444,2 James Bay - Fisherman's Wharf,,0,120209,42373,0,0
62,498,1545066,2 James Bay - Fisherman's Wharf,,0,120617,42373,0,0
62,498,1545070,2 James Bay - Fisherman's Wharf,,0,120617,42373,0,0
62,503,1560121,2 James Bay - Fisherman's Wharf,,0,122043,42373,0,0
62,503,1560119,2 James Bay - Fisherman's Wharf,,0,122043,42373,0,0
62,502,1556901,2 James Bay - Fisherman's Wharf,,0,121573,42373,0,0
62,502,1557847,2 James Bay - Fisherman's Wharf,,0,121661,42373,0,0
62,502,1557843,2 James Bay - Fisherman's Wharf,,0,121661,42373,0,0
62,502,1557851,2 James Bay - Fisherman's Wharf,,0,121661,42373,0,0
62,503,1559536,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559542,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559887,2 James Bay - Fisherman's Wharf,,0,122032,42373,0,0
62,503,1559889,2 James Bay - Fisherman's Wharf,,0,122032,42373,0,0
62,503,1559883,2 James Bay - Fisherman's Wharf,,0,122032,42373,0,0
62,502,1557853,2 James Bay - Fisherman's Wharf,,0,121661,42373,0,0
62,503,1559538,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559546,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559554,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559558,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1561037,2 James Bay - Fisherman's Wharf,,0,122101,42373,0,0
62,503,1559534,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,502,1557034,2 James Bay - Fisherman's Wharf,,0,121583,42373,0,0
62,502,1557464,2 James Bay - Fisherman's Wharf,,0,121622,42373,0,0
62,501,1554920,2 James Bay - Fisherman's Wharf,,0,121430,42373,0,0
62,501,1555340,2 James Bay - Fisherman's Wharf,,0,121456,42373,0,0
62,502,1556718,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,503,1560921,2 James Bay - Fisherman's Wharf,,0,122090,42373,0,0
62,503,1559924,2 James Bay - Fisherman's Wharf,,0,122035,42373,0,0
62,502,1557020,2 James Bay - Fisherman's Wharf,,0,121583,42373,0,0
62,502,1557468,2 James Bay - Fisherman's Wharf,,0,121622,42373,0,0
62,501,1553819,2 James Bay - Fisherman's Wharf,,0,121373,42373,0,0
62,501,1553821,2 James Bay - Fisherman's Wharf,,0,121373,42373,0,0
62,502,1557030,2 James Bay - Fisherman's Wharf,,0,121583,42373,0,0
62,502,1556726,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,499,1549306,2 James Bay - Fisherman's Wharf,,0,121003,42373,0,0
62,501,1554178,2 James Bay - Fisherman's Wharf,,0,121391,42373,0,0
62,501,1554182,2 James Bay - Fisherman's Wharf,,0,121391,42373,0,0
62,503,1560925,2 James Bay - Fisherman's Wharf,,0,122090,42373,0,0
62,503,1559930,2 James Bay - Fisherman's Wharf,,0,122035,42373,0,0
62,501,1554618,2 James Bay - Fisherman's Wharf,,0,121413,42373,0,0
62,500,1552926,2 James Bay - Fisherman's Wharf,,0,121303,42373,0,0
62,501,1554608,2 James Bay - Fisherman's Wharf,,0,121413,42373,0,0
62,502,1556180,2 James Bay - Fisherman's Wharf,,0,121522,42373,0,0
62,501,1555247,2 James Bay - Fisherman's Wharf,,0,121449,42373,0,0
62,502,1556706,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,503,1559552,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559556,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1561033,2 James Bay - Fisherman's Wharf,,0,122101,42373,0,0
62,499,1548547,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548553,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,503,1559891,2 James Bay - Fisherman's Wharf,,0,122032,42373,0,0
62,502,1557529,2 James Bay - Fisherman's Wharf,,0,121630,42373,0,0
62,499,1548004,2 James Bay - Fisherman's Wharf,,0,120903,42373,0,0
62,503,1559926,2 James Bay - Fisherman's Wharf,,0,122035,42373,0,0
62,500,1551305,2 James Bay - Fisherman's Wharf,,0,121213,42373,0,0
62,503,1559540,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,503,1559550,2 James Bay - Fisherman's Wharf,,0,122014,42373,0,0
62,501,1555338,2 James Bay - Fisherman's Wharf,,0,121456,42373,0,0
62,502,1556291,2 James Bay - Fisherman's Wharf,,0,121529,42373,0,0
62,502,1556710,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,502,1556714,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,501,1554614,2 James Bay - Fisherman's Wharf,,0,121413,42373,0,0
62,501,1554612,2 James Bay - Fisherman's Wharf,,0,121413,42373,0,0
62,501,1554186,2 James Bay - Fisherman's Wharf,,0,121391,42373,0,0
62,502,1556289,2 James Bay - Fisherman's Wharf,,0,121529,42373,0,0
62,502,1556716,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,502,1556720,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,502,1556724,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,501,1555243,2 James Bay - Fisherman's Wharf,,0,121449,42373,0,0
62,500,1551582,2 James Bay - Fisherman's Wharf,,0,121227,42373,0,0
62,499,1548851,2 James Bay - Fisherman's Wharf,,0,120964,42373,0,0
62,499,1549697,2 James Bay - Fisherman's Wharf,,0,121042,42373,0,0
62,499,1548867,2 James Bay - Fisherman's Wharf,,0,120964,42373,0,0
62,500,1551295,2 James Bay - Fisherman's Wharf,,0,121213,42373,0,0
62,500,1551309,2 James Bay - Fisherman's Wharf,,0,121213,42373,0,0
62,499,1548859,2 James Bay - Fisherman's Wharf,,0,120964,42373,0,0
62,499,1548869,2 James Bay - Fisherman's Wharf,,0,120964,42373,0,0
62,499,1549693,2 James Bay - Fisherman's Wharf,,0,121042,42373,0,0
62,500,1551290,2 James Bay - Fisherman's Wharf,,0,121213,42373,0,0
62,500,1551299,2 James Bay - Fisherman's Wharf,,0,121213,42373,0,0
62,500,1551307,2 James Bay - Fisherman's Wharf,,0,121213,42373,0,0
62,499,1548535,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548543,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548551,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548557,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548555,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548857,2 James Bay - Fisherman's Wharf,,0,120964,42373,0,0
62,498,1545895,2 James Bay - Fisherman's Wharf,,0,120695,42373,0,0
62,498,1545897,2 James Bay - Fisherman's Wharf,,0,120695,42373,0,0
62,499,1548545,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548539,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548549,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,499,1548533,2 James Bay - Fisherman's Wharf,,0,120940,42373,0,0
62,497,1541284,2 James Bay - Fisherman's Wharf,,0,120270,42373,0,0
62,497,1541298,2 James Bay - Fisherman's Wharf,,0,120270,42373,0,0
62,497,1540968,2 James Bay - Fisherman's Wharf,,0,120246,42373,0,0
62,497,1540974,2 James Bay - Fisherman's Wharf,,0,120246,42373,0,0
62,497,1541294,2 James Bay - Fisherman's Wharf,,0,120270,42373,0,0
62,497,1542115,2 James Bay - Fisherman's Wharf,,0,120348,42373,0,0
62,502,1556722,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,502,1556728,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,501,1554184,2 James Bay - Fisherman's Wharf,,0,121391,42373,0,0
62,499,1549310,2 James Bay - Fisherman's Wharf,,0,121003,42373,0,0
62,497,1540970,2 James Bay - Fisherman's Wharf,,0,120246,42373,0,0
62,497,1540990,2 James Bay - Fisherman's Wharf,,0,120246,42373,0,0
62,502,1557026,2 James Bay - Fisherman's Wharf,,0,121583,42373,0,0
62,502,1557028,2 James Bay - Fisherman's Wharf,,0,121583,42373,0,0
62,502,1557032,2 James Bay - Fisherman's Wharf,,0,121583,42373,0,0
62,501,1553813,2 James Bay - Fisherman's Wharf,,0,121373,42373,0,0
62,501,1554924,2 James Bay - Fisherman's Wharf,,0,121430,42373,0,0
62,502,1556704,2 James Bay - Fisherman's Wharf,,0,121559,42373,0,0
62,500,1552975,2 James Bay - Fisherman's Wharf,,0,121306,42373,0,0
62,500,1553090,2 James Bay - Fisherman's Wharf,,0,121314,42373,0,0
62,499,1548735,2 James Bay - Fisherman's Wharf,,0,120954,42373,0,0
62,500,1552979,2 James Bay - Fisherman's Wharf,,0,121306,42373,0,0
62,500,1553098,2 James Bay - Fisherman's Wharf,,0,121314,42373,0,0
